timestamp_ms,engine_rpm,throttle_pos_pct,engine_load_pct,vehicle_speed_kmh,current_gear,lean_angle_deg,longitudinal_accel_g,lateral_accel_g,road_incline_deg,tire_press_psi,tire_temp_c,suggested_shift_action,optimal_shift_rpm,rider_style_label,hazard_alert_flag
732500,4689.5,12.1,23.5,86.8,5,7.6,0.06,0.19,-0.1,31.5,40.6,1,4478.7,0,0
732600,4716.4,19.8,23.5,63.7,3,2.0,0.09,0.08,1.3,31.4,39.9,1,4542.1,0,0
732700,4820.3,27.1,31.1,53.0,2,10.8,0.04,0.19,-0.7,32.0,44.8,0,5942.3,1,0
732800,5013.3,20.7,25.6,80.2,4,11.3,0.1,0.22,2.6,31.5,39.3,1,4623.6,0,0
732900,5126.3,46.3,45.0,56.4,2,10.5,0.12,0.23,-2.4,32.0,44.4,0,6031.4,1,0
733000,3779.8,20.0,28.0,60.5,4,11.9,0.14,0.2,3.6,31.3,41.5,0,4697.9,0,0
733100,7924.1,66.2,66.0,126.8,4,13.0,0.32,0.18,4.4,32.2,48.0,0,8188.5,2,0
733200,8891.4,94.2,78.3,97.8,2,19.3,0.48,0.33,-1.8,32.3,47.3,1,8059.1,2,0
733300,4049.9,51.7,48.5,74.9,5,13.7,0.34,0.22,-1.8,31.9,45.2,0,6101.6,1,0
733400,3872.8,27.1,34.5,42.6,2,9.4,0.05,0.14,1.5,31.8,41.0,0,4683.2,0,0
733500,3925.8,13.2,18.5,82.4,6,4.1,0.08,0.07,-2.5,31.7,40.3,0,4310.8,0,0
733600,4969.0,30.4,31.5,42.2,1,6.7,0.14,0.09,-0.7,31.3,40.7,1,4545.6,0,0
733700,4362.9,10.2,24.5,48.0,2,11.5,0.05,0.17,3.3,31.7,39.8,0,4640.7,0,0
733800,6447.2,48.5,43.5,70.9,2,9.4,0.21,0.14,2.3,31.9,45.1,1,6227.8,1,0
733900,6188.9,42.7,55.9,52.6,1,4.4,0.19,0.06,5.5,32.1,44.5,0,6516.7,1,0
734000,7523.3,86.6,75.4,120.4,4,9.5,0.41,0.14,0.9,32.4,48.5,0,8147.0,2,0
734100,3842.0,19.2,20.8,61.5,4,3.2,0.13,0.09,-1.0,31.4,40.2,0,4403.3,0,0
734200,5640.4,30.7,41.9,90.2,4,11.1,0.13,0.15,0.6,32.2,44.9,0,6130.9,1,0
734300,4745.5,54.6,40.4,52.2,2,13.7,0.32,0.26,0.1,32.2,44.7,0,6090.0,1,0
734400,3258.0,46.3,45.4,44.0,3,0.9,0.18,0.08,0.2,32.1,45.0,0,6152.0,1,0
734500,4387.1,26.8,22.0,70.2,4,9.1,0.11,0.12,0.4,31.7,40.3,0,4483.3,0,0
734600,5831.3,47.4,43.6,78.7,3,1.7,0.16,0.03,-1.8,31.8,44.1,0,6040.9,1,0
734700,4701.8,34.6,35.4,75.2,4,0.1,0.22,0.0,1.2,32.3,44.6,0,6078.6,1,0
734800,7006.4,42.1,24.4,112.1,4,13.5,0.32,0.17,-3.0,32.0,44.7,1,5757.0,1,0
734900,5541.2,93.5,82.1,61.0,2,15.2,0.4,0.26,-1.3,32.4,49.0,0,8127.5,2,0
735000,3700.6,32.9,29.9,59.2,4,8.1,0.17,0.14,0.2,31.8,40.4,0,4568.0,0,0
735100,4380.2,18.1,18.1,70.1,4,4.5,0.15,0.11,-5.1,31.5,40.5,1,4185.4,0,0
735200,4444.2,45.8,44.8,71.1,4,5.6,0.22,0.1,2.4,31.6,44.2,0,6247.1,1,0
735300,4869.4,59.5,44.4,53.6,2,3.9,0.31,0.07,-4.6,31.7,44.5,0,5924.4,1,0
735400,4323.8,19.0,19.0,47.6,2,16.9,0.04,0.26,2.2,31.4,40.9,0,4525.9,0,0
735500,4973.4,44.8,40.4,67.1,3,16.7,0.22,0.22,-2.7,32.1,43.7,0,5961.5,1,0
735600,7404.8,70.8,59.9,81.5,2,16.5,0.29,0.29,-0.5,32.7,48.1,0,7895.9,2,0
735700,5521.0,63.0,59.0,60.7,2,15.8,0.37,0.31,1.8,32.5,47.5,0,7989.3,2,0
735800,2913.1,16.1,32.5,53.9,5,0.8,-0.07,0.0,6.0,31.4,40.4,0,4859.7,0,0
735900,8863.7,81.4,65.9,141.8,4,10.4,0.34,0.19,0.8,32.4,48.6,1,8025.8,2,0
736000,5753.8,29.3,26.7,92.1,4,7.1,0.15,0.12,-4.5,31.7,43.2,1,5720.0,1,0
736100,6433.2,50.3,50.6,70.8,2,3.6,0.16,0.03,2.9,31.6,43.7,1,6337.4,1,0
736200,5118.6,39.9,49.0,94.7,5,13.8,0.07,0.27,-0.1,31.8,44.5,0,6184.3,1,0
736300,5977.5,89.4,76.3,65.8,2,29.9,0.56,0.48,0.7,32.1,47.4,0,8146.5,2,0
736400,5060.1,64.2,60.0,81.0,4,6.2,0.33,0.11,1.9,31.6,44.6,0,6405.3,1,0
736500,3743.1,26.6,15.4,78.6,6,12.2,0.13,0.15,-5.1,31.5,40.7,0,4157.0,0,0
736600,4450.5,52.1,43.6,71.2,4,8.5,0.28,0.19,0.5,32.0,44.6,0,6146.0,1,0
736700,5864.9,50.1,50.1,123.2,6,3.3,0.25,0.03,-0.5,31.9,44.0,0,6178.2,1,0
736800,3975.9,14.9,31.8,63.6,4,12.8,-0.0,0.22,3.6,31.6,41.1,0,4741.7,0,0
736900,6618.8,67.9,62.8,72.8,2,27.7,0.3,0.47,2.3,32.3,48.6,0,8058.3,2,0
737000,6046.2,37.9,32.5,66.5,2,9.8,0.17,0.17,-3.6,31.7,44.4,1,5829.6,1,0
737100,4829.8,57.0,64.3,65.2,3,4.8,0.22,0.11,3.7,32.1,44.1,0,6535.8,1,0
737200,4220.3,10.3,21.8,35.9,1,11.1,0.0,0.21,1.6,31.3,41.0,0,4534.4,0,0
737300,4905.7,37.7,34.1,78.5,4,5.8,0.22,0.17,-3.4,31.7,44.9,0,5858.1,1,0
737400,3173.3,13.3,21.5,34.9,2,11.5,0.03,0.15,0.6,31.9,40.8,0,4486.9,0,0
737500,3092.7,39.9,42.8,57.2,5,14.4,0.22,0.24,3.1,31.5,39.8,0,4853.1,0,0
737600,6923.4,47.0,42.2,93.5,3,3.8,0.18,0.11,-2.5,31.5,44.4,1,5992.7,1,0
737700,3805.3,27.4,45.1,51.4,3,10.0,0.11,0.16,3.9,31.9,40.2,0,4918.8,0,0
737800,5756.5,31.3,25.5,120.9,6,5.6,0.05,0.03,-3.3,32.1,44.4,0,5758.5,1,0
737900,3502.6,25.5,29.9,38.5,2,12.9,0.13,0.26,-1.5,31.5,40.8,0,4492.4,0,0
738000,4696.2,17.8,20.8,75.1,4,7.3,0.12,0.12,-1.9,31.8,41.6,1,4365.5,0,0
738100,2872.1,17.6,27.9,46.0,4,14.6,0.0,0.21,3.9,31.3,40.0,0,4712.4,0,0
738200,8140.4,67.2,62.7,89.5,2,23.9,0.32,0.39,-0.7,32.1,47.6,1,7919.4,2,0
738300,5803.9,37.9,37.2,78.4,3,3.1,0.21,0.07,-2.4,31.8,44.5,0,5937.8,1,0
738400,6134.2,51.0,53.4,82.8,3,8.7,0.21,0.12,1.6,32.1,44.9,0,6313.9,1,0
738500,3155.5,35.3,47.3,50.5,4,13.1,0.18,0.21,2.2,31.8,40.7,0,4864.9,0,0
738600,3542.7,12.6,30.7,56.7,4,6.1,-0.01,0.12,2.2,31.5,40.2,0,4666.3,0,0
738700,3921.4,73.5,65.0,52.9,3,35.3,0.36,0.52,-0.2,32.3,47.5,0,7972.0,2,0
738800,3099.4,27.3,32.1,49.6,4,5.2,0.12,0.11,1.1,31.7,41.4,0,4636.7,0,0
738900,4474.6,22.8,19.3,49.2,2,0.7,0.12,0.06,-1.1,31.2,39.5,1,4381.3,0,0
739000,6853.0,26.4,44.3,109.6,4,10.8,0.14,0.12,4.7,31.6,45.6,1,6343.0,1,0
739100,4255.0,38.3,44.5,78.7,5,10.8,0.16,0.18,3.4,31.6,40.6,0,4884.9,0,0
739200,9200.0,94.4,84.1,145.0,5,22.7,0.42,0.38,3.2,32.3,47.5,1,8353.9,2,0
739300,5681.3,42.9,42.9,90.9,4,5.3,0.28,0.09,2.5,31.7,44.1,0,6227.1,1,0
739400,3781.4,25.1,28.3,51.0,3,6.2,0.19,0.13,1.8,31.4,41.2,0,4620.2,0,0
739500,3035.5,31.7,36.1,63.7,6,10.5,0.23,0.18,-2.6,31.4,39.7,0,4515.8,0,0
739600,2718.3,30.0,39.9,36.7,3,12.0,0.17,0.23,2.1,31.4,39.5,0,4772.2,0,0
739700,6623.8,65.6,54.7,106.0,4,30.8,0.35,0.51,0.8,32.2,47.7,0,7891.6,2,0
739800,4861.4,44.7,44.4,53.5,2,1.6,0.27,0.0,3.7,32.0,45.0,0,6296.8,1,0
739900,3992.5,38.5,43.9,83.8,6,5.6,0.13,0.05,2.5,31.1,40.2,0,4839.9,0,0
740000,2809.1,17.8,22.7,44.9,4,6.1,0.03,0.06,1.9,31.3,40.7,0,4556.6,0,0
740100,2567.4,41.8,33.7,41.1,4,5.7,0.13,0.14,-3.7,32.3,43.9,0,5837.3,1,0
740200,5513.3,53.4,56.8,46.9,1,11.9,0.2,0.18,0.3,32.5,45.3,0,6293.8,1,0
740300,3587.9,19.0,26.9,57.4,4,13.6,0.06,0.23,-0.9,31.2,40.2,0,4482.8,0,0
740400,3610.6,29.1,27.0,57.8,4,11.9,0.06,0.22,1.1,31.8,40.4,0,4574.7,0,0
740500,4693.5,13.2,15.0,75.1,4,14.1,0.06,0.23,-0.5,31.6,40.5,1,4355.8,0,0
740600,4854.6,35.3,37.1,53.4,2,7.4,0.11,0.15,-0.2,31.8,45.0,0,6037.0,1,0
740700,6996.8,60.7,63.0,94.5,3,13.8,0.16,0.25,1.6,32.3,49.0,0,8029.9,2,0
740800,3539.9,23.1,23.0,38.9,2,1.3,-0.02,0.0,-0.6,31.8,40.6,0,4450.2,0,0
740900,3988.2,56.0,54.9,53.8,3,5.5,0.19,0.06,0.8,32.2,45.3,0,6295.3,1,0
741000,4012.6,33.7,27.5,44.1,2,3.0,0.13,0.08,-3.3,31.7,41.0,0,4381.9,0,0
741100,3947.1,13.6,24.4,53.3,3,16.2,0.1,0.28,-1.6,31.4,40.2,0,4421.5,0,0
741200,3526.0,23.2,33.8,38.8,2,11.4,0.03,0.17,2.1,31.1,40.1,0,4701.4,0,0
741300,7772.0,83.9,67.5,85.5,2,22.2,0.52,0.39,-2.6,32.4,48.2,0,7894.4,2,0
741400,6665.7,38.3,39.3,56.7,1,6.2,0.21,0.1,3.6,31.9,44.1,1,6233.7,1,0
741500,5803.5,33.5,36.2,107.4,5,4.2,0.14,0.08,2.9,32.1,44.1,0,6166.0,1,0
741600,4996.4,10.2,15.0,67.5,3,3.9,-0.0,0.07,-0.2,31.7,40.5,1,4372.3,0,0
741700,2479.1,32.5,49.8,33.5,3,5.2,0.09,0.07,8.0,31.1,40.1,0,5157.9,0,0
741800,3850.6,34.3,44.9,52.0,3,5.4,0.09,0.06,3.6,31.8,39.8,0,4901.1,0,0
741900,4406.7,32.0,33.5,70.5,4,4.9,0.13,0.12,-1.9,31.9,44.4,0,5917.6,1,0
742000,4070.7,28.8,33.4,75.3,5,7.3,0.09,0.17,2.4,31.6,40.9,0,4707.3,0,0
742100,5406.0,64.5,64.7,59.5,2,5.6,0.32,0.07,0.7,31.6,44.9,0,6406.6,1,0
742200,3527.9,22.8,30.9,38.8,2,12.8,0.02,0.21,-1.4,31.6,41.8,0,4505.3,0,0
742300,4647.9,39.1,32.7,97.6,6,7.2,0.2,0.14,-2.2,31.5,40.0,0,4495.1,0,0
742400,3845.5,59.8,64.9,51.9,3,7.0,0.25,0.13,3.0,32.1,43.5,0,6513.5,1,0
742500,3695.3,23.9,26.7,31.4,1,4.8,0.08,0.13,-1.0,31.4,40.8,0,4475.6,0,0
742600,3886.9,38.3,37.1,42.8,2,6.4,0.06,0.12,0.2,31.5,40.4,0,4655.7,0,0
742700,3399.0,34.7,37.7,28.9,1,0.7,0.12,0.02,-1.8,31.5,40.8,0,4571.2,0,0
742800,5627.7,32.3,26.9,118.2,6,5.7,0.15,0.04,-1.4,31.9,44.8,0,5861.3,1,0
742900,4039.6,48.4,40.7,44.4,2,13.2,0.25,0.16,0.2,31.9,45.4,0,6096.3,1,0
743000,2892.5,35.7,37.9,53.5,5,3.5,0.18,0.04,1.5,31.1,40.0,0,4720.5,0,0
743100,4964.3,31.5,21.9,104.2,6,8.7,0.2,0.13,-6.0,32.0,44.7,0,5594.6,1,0
743200,3970.4,12.8,15.0,63.5,4,13.1,0.05,0.22,0.5,31.4,40.3,0,4404.4,0,0
743300,3534.8,39.0,38.7,30.0,1,8.4,0.17,0.17,-1.4,31.5,39.1,0,4603.2,0,0
743400,4485.8,20.0,29.1,38.1,1,5.4,0.06,0.09,4.0,31.8,41.0,0,4729.4,0,0
743500,5198.4,55.9,60.8,70.2,3,10.9,0.27,0.16,7.9,32.3,49.4,0,8283.4,2,0
743600,5066.8,33.8,37.2,68.4,3,6.9,0.14,0.13,-0.4,31.5,40.8,1,4628.5,0,0
743700,2479.1,29.9,23.9,39.7,4,11.4,0.19,0.18,-3.8,31.6,41.1,0,4315.5,0,0
743800,4768.0,36.8,43.3,64.4,3,8.6,0.2,0.15,0.8,31.4,39.9,1,4754.6,0,0
743900,2987.3,22.0,28.3,55.3,5,1.0,0.13,0.0,-0.0,31.7,40.7,0,4539.3,0,0
744000,5676.9,59.5,63.6,76.6,3,4.3,0.24,0.08,5.4,32.2,44.6,0,6607.2,1,0
744100,4227.9,11.0,31.0,67.6,4,8.2,-0.08,0.12,4.7,31.9,40.7,0,4782.0,0,0
744200,4926.2,23.9,34.4,91.1,5,12.3,0.09,0.23,2.7,31.4,40.0,1,4732.5,0,0
744300,5218.7,59.6,52.9,57.4,2,11.0,0.29,0.17,-1.0,31.9,45.3,0,6191.0,1,0
744400,3995.3,19.0,30.3,43.9,2,11.6,-0.04,0.19,2.2,31.8,41.4,0,4662.0,0,0
744500,7219.7,50.3,52.0,79.4,2,6.2,0.3,0.08,1.2,31.9,44.6,1,6276.0,1,0
744600,4515.5,58.3,51.4,49.7,2,3.8,0.3,0.1,1.1,32.0,44.9,0,6265.9,1,0
744700,3195.3,33.2,38.2,43.1,3,4.1,0.21,0.08,-3.4,31.5,40.5,0,4505.7,0,0
744800,4488.3,31.5,39.5,60.6,3,3.5,0.13,0.11,3.2,32.1,43.9,0,6216.5,1,0
744900,3823.0,31.2,35.1,51.6,3,18.0,0.15,0.3,0.8,31.6,40.0,0,4655.9,0,0
745000,6432.3,30.9,26.6,135.1,6,16.2,0.17,0.22,0.2,31.8,45.8,0,5930.5,1,0
745100,3297.8,11.2,17.1,36.3,2,1.0,0.02,0.04,-1.0,31.3,40.1,0,4360.8,0,0
745200,4349.8,35.6,34.7,58.7,3,9.1,0.1,0.18,-1.5,31.7,40.0,0,4549.8,0,0
745300,5926.4,64.5,56.1,50.4,1,6.4,0.24,0.1,1.3,32.5,44.5,0,6331.3,1,0
745400,6186.1,90.1,66.4,83.5,3,20.7,0.57,0.3,-3.9,32.7,49.6,0,7822.8,2,0
745500,6759.0,91.8,79.7,91.2,3,19.0,0.43,0.37,2.5,32.1,48.0,0,8267.9,2,0
745600,5784.1,62.4,51.8,107.0,5,4.5,0.24,0.08,-2.1,32.1,45.9,0,6125.5,1,0
745700,4652.0,31.9,26.4,62.8,3,4.7,0.24,0.11,-4.6,31.8,41.3,1,4308.1,0,0
745800,2337.3,32.9,42.9,19.9,1,9.5,0.19,0.14,5.1,31.3,40.0,0,4941.8,0,0
745900,3699.8,27.7,29.0,49.9,3,13.7,0.18,0.23,-1.6,31.3,41.2,0,4474.0,0,0
746000,5038.7,37.7,38.6,55.4,2,17.3,0.06,0.28,-1.3,32.1,44.1,0,6004.5,1,0
746100,3779.4,17.3,31.1,41.6,2,9.7,0.12,0.16,3.3,31.5,40.2,0,4723.9,0,0
746200,5879.2,87.5,86.3,94.1,4,10.3,0.32,0.18,5.1,32.5,48.8,0,8467.3,2,0
746300,4221.6,39.1,34.5,35.9,1,10.7,0.18,0.1,-3.3,31.8,41.2,0,4463.6,0,0
746400,4126.4,20.7,23.3,55.7,3,5.1,0.08,0.11,-1.9,31.5,40.6,0,4394.5,0,0
746500,3600.1,13.4,16.4,57.6,4,7.1,0.08,0.14,-1.7,31.4,40.6,0,4319.6,0,0
746600,7686.8,71.4,66.0,103.8,3,20.5,0.34,0.32,2.8,32.4,48.3,0,8120.1,2,0
746700,7236.6,41.7,49.2,61.5,1,14.1,0.15,0.25,4.6,32.1,44.8,1,6397.4,1,0
746800,4167.6,41.4,39.7,87.5,6,11.6,0.28,0.23,-2.2,31.8,44.7,0,5977.7,1,0
746900,3113.8,33.4,44.9,42.0,3,15.4,0.21,0.24,4.0,31.8,40.8,0,4920.6,0,0
747000,7597.1,51.4,48.3,121.6,4,19.7,0.26,0.33,-1.3,32.6,49.2,0,7721.8,2,0
747100,2509.8,38.9,39.7,33.9,3,3.6,0.17,0.04,1.3,31.5,40.3,0,4736.6,0,0
747200,9200.0,93.1,74.2,124.2,3,20.2,0.53,0.28,-2.7,32.4,49.0,1,7969.4,2,0
747300,3781.0,33.6,34.7,51.0,3,6.9,0.2,0.1,0.2,32.0,44.8,0,6025.3,1,0
747400,2816.2,32.2,32.1,38.0,3,12.8,0.08,0.19,0.2,31.9,40.9,0,4595.5,0,0
747500,3254.0,27.2,33.5,27.7,1,1.2,0.22,0.03,-0.3,31.9,45.6,0,5989.0,1,0
747600,5265.5,52.0,44.2,71.1,3,13.1,0.2,0.25,1.5,31.9,44.6,0,6196.6,1,0
747700,2310.0,31.0,37.7,42.7,5,9.8,0.1,0.17,-2.0,31.6,40.5,0,4561.7,0,0
747800,7064.9,55.6,56.9,113.0,4,22.3,0.17,0.35,-1.7,32.5,48.4,0,7806.4,2,0
747900,4799.2,14.9,24.3,52.8,2,1.1,0.02,0.0,1.6,31.4,40.4,1,4562.9,0,0
748000,5105.2,13.8,28.9,81.7,4,18.2,0.09,0.33,3.9,31.6,40.8,1,4720.7,0,0
748100,4831.8,24.2,32.3,89.4,5,1.2,0.09,0.05,0.4,31.7,39.4,1,4607.8,0,0
748200,5488.9,39.0,39.4,87.8,4,0.2,0.19,0.0,1.8,31.4,39.9,1,4752.2,0,0
748300,6921.1,46.9,51.8,76.1,2,10.3,0.16,0.18,2.4,31.9,44.4,1,6329.0,1,0
748400,4364.2,16.8,32.5,80.7,5,12.7,0.08,0.22,2.6,31.6,40.2,0,4706.4,0,0
748500,6223.3,27.8,20.3,84.0,3,6.5,0.04,0.09,-1.9,32.0,45.2,1,5758.4,1,0
748600,4264.0,37.2,29.6,57.6,3,2.9,0.17,0.04,-1.4,31.8,41.4,0,4489.9,0,0
748700,9200.0,55.1,52.2,124.2,3,25.9,0.25,0.39,-1.2,32.5,48.7,1,7770.8,2,0
748800,6218.3,27.0,38.8,115.0,5,9.2,0.08,0.2,5.3,32.0,44.8,0,6304.6,1,0
748900,5573.5,94.9,82.8,103.1,5,40.2,0.46,0.58,1.8,32.2,48.7,0,8273.0,2,0
749000,5066.3,16.5,24.0,93.7,5,13.3,-0.02,0.2,1.7,31.4,39.9,1,4562.8,0,0
749100,3908.6,32.8,32.6,33.2,1,3.1,0.19,0.07,1.4,31.3,40.1,0,4655.3,0,0
749200,4794.2,11.5,15.0,88.7,5,0.8,-0.01,0.01,-2.8,31.4,39.7,1,4253.9,0,0
749300,6186.7,62.1,60.9,52.6,1,15.0,0.38,0.24,5.3,31.8,44.3,0,6571.9,1,0
749400,6829.0,74.1,73.8,75.1,2,9.5,0.35,0.19,1.7,32.1,49.3,0,8162.5,2,0
749500,3739.9,38.7,43.7,50.5,3,9.6,0.19,0.17,2.3,31.8,41.1,0,4828.3,0,0
749600,4349.6,38.8,32.5,58.7,3,9.8,0.15,0.16,-3.9,31.4,40.4,0,4413.7,0,0
749700,6920.0,59.0,61.3,110.7,4,26.9,0.24,0.42,2.4,32.2,48.5,0,8046.0,2,0
749800,3930.4,14.8,31.6,53.1,3,10.2,0.1,0.14,-0.4,31.4,40.2,0,4561.3,0,0
749900,5449.4,39.4,30.3,100.8,5,4.9,0.12,0.06,-2.8,32.1,45.1,0,5836.9,1,0
750000,4678.4,34.0,24.8,51.5,2,3.6,0.17,0.05,-1.9,31.8,45.6,0,5812.5,1,0
750100,7547.2,92.8,74.7,83.0,2,24.9,0.45,0.39,-2.7,32.5,49.6,0,7976.8,2,0
750200,4829.7,38.9,27.0,89.3,5,15.8,0.22,0.24,-2.7,31.6,41.3,1,4402.6,0,0
750300,3250.3,28.5,31.2,27.6,1,8.6,0.13,0.17,0.7,31.6,40.1,0,4604.0,0,0
750400,4519.8,25.9,32.1,72.3,4,11.7,0.13,0.22,-0.5,32.3,44.7,0,5963.9,1,0
750500,7465.6,72.7,73.1,119.5,4,17.7,0.3,0.26,1.3,32.6,48.8,0,8136.9,2,0
750600,4371.4,16.7,24.7,59.0,3,4.4,0.19,0.1,4.7,31.2,40.0,0,4707.4,0,0
750700,3523.9,30.3,29.2,56.4,4,8.7,0.14,0.13,0.2,31.5,41.3,0,4558.8,0,0
750800,4479.8,26.0,21.7,49.3,2,6.3,0.18,0.06,-5.1,32.1,44.4,0,5630.6,1,0
750900,7362.0,72.5,67.2,136.2,5,27.0,0.39,0.4,-0.1,32.5,50.0,0,8001.9,2,0
751000,6215.4,93.4,89.5,68.4,2,22.5,0.3,0.39,3.5,32.5,48.4,0,8431.3,2,0
751100,7621.2,86.1,81.0,102.9,3,18.3,0.32,0.33,0.3,32.4,49.0,0,8184.6,2,0
751200,3975.8,19.2,35.1,33.8,1,3.9,0.01,0.05,4.3,31.1,39.9,0,4816.1,0,0
751300,4382.3,25.3,31.4,59.2,3,11.5,0.08,0.21,1.6,31.4,40.2,0,4650.3,0,0
751400,5044.2,51.4,45.4,80.7,4,7.0,0.26,0.11,-4.1,32.1,44.1,0,5961.0,1,0
751500,6280.2,53.6,51.9,116.2,5,17.4,0.26,0.35,0.8,32.7,49.5,0,7857.2,2,0
751600,4184.5,24.0,31.4,67.0,4,3.7,0.05,0.0,1.2,31.6,40.7,0,4632.4,0,0
751700,4610.7,18.3,27.5,62.2,3,2.7,-0.04,0.06,3.2,31.4,40.5,0,4674.3,0,0
751800,6166.9,64.4,68.0,114.1,5,4.7,0.36,0.09,5.0,32.2,45.7,0,6643.0,1,0
751900,4921.9,40.0,38.4,66.4,3,7.1,0.23,0.18,2.8,31.7,40.0,1,4785.9,0,0
752000,4195.1,29.4,39.1,67.1,4,6.1,0.15,0.12,1.6,31.8,41.6,0,4741.3,0,0
752100,4738.3,53.3,49.9,75.8,4,13.4,0.27,0.17,2.2,32.0,44.7,0,6297.0,1,0
752200,6028.9,42.0,38.1,81.4,3,3.0,0.23,0.04,0.1,31.8,45.4,0,6061.0,1,0
752300,5150.3,63.5,42.6,95.3,5,2.9,0.25,0.06,-3.2,32.1,44.3,0,5969.4,1,0
752400,2930.3,12.3,17.0,32.2,2,7.0,-0.03,0.09,0.6,31.4,41.3,0,4431.6,0,0
752500,5015.0,34.6,34.6,80.2,4,9.5,0.19,0.15,1.4,31.9,44.9,0,6079.3,1,0
752600,4776.3,29.6,28.6,76.4,4,5.2,0.03,0.08,-2.5,32.0,43.8,0,5829.9,1,0
752700,6334.7,33.3,36.7,117.2,5,8.1,0.16,0.12,3.8,32.1,43.6,1,6212.0,1,0
752800,4675.8,47.9,49.6,86.5,5,3.1,0.25,0.05,3.0,31.9,45.6,0,6330.4,1,0
752900,3291.8,35.5,28.6,44.4,3,2.4,0.26,0.04,-2.9,31.4,39.6,0,4411.9,0,0
753000,4734.7,15.1,21.4,75.8,4,9.8,0.04,0.19,3.9,31.5,41.0,1,4632.5,0,0
753100,4147.0,23.1,27.8,56.0,3,10.1,0.04,0.15,-0.3,31.5,40.3,0,4521.6,0,0
753200,3711.8,17.5,19.7,50.1,3,9.9,0.13,0.16,-1.4,31.4,40.3,0,4371.1,0,0
753300,4815.7,47.3,51.4,89.1,5,9.8,0.19,0.18,3.2,31.9,45.6,0,6361.0,1,0
753400,7098.9,87.7,79.8,131.3,5,22.2,0.33,0.38,0.4,32.2,48.8,0,8173.9,2,0
753500,4664.6,47.3,54.9,86.3,5,6.3,0.04,0.05,5.2,31.7,44.4,0,6495.2,1,0
753600,3961.9,60.4,51.0,43.6,2,10.5,0.32,0.15,-1.6,31.9,44.8,0,6139.1,1,0
753700,5552.9,22.3,23.5,102.7,5,2.9,0.14,0.03,-3.8,31.6,41.9,1,4309.6,0,0
753800,4145.7,15.6,20.0,76.7,5,13.2,0.06,0.2,-0.2,31.6,40.9,0,4431.4,0,0
753900,3314.1,39.0,41.7,44.7,3,11.5,0.17,0.18,2.5,31.4,40.5,0,4811.6,0,0
754000,2830.4,27.5,30.0,38.2,3,0.4,0.12,0.0,-1.8,31.3,41.1,0,4478.4,0,0
754100,3408.3,36.0,28.8,54.5,4,11.1,0.17,0.11,-2.8,31.4,40.2,0,4418.8,0,0
754200,5518.6,39.1,45.9,88.3,4,11.1,0.08,0.15,1.1,31.9,45.2,0,6199.3,1,0
754300,8747.0,88.3,71.2,145.0,6,29.9,0.41,0.5,-3.2,32.1,49.3,0,7911.7,2,0
754400,3367.3,22.4,35.4,45.5,3,1.8,0.07,0.03,1.3,31.7,40.6,0,4681.7,0,0
754500,3105.7,15.3,20.6,49.7,4,0.4,0.11,0.0,-0.4,31.4,40.9,0,4431.7,0,0
754600,5519.9,36.8,44.5,88.3,4,12.1,0.11,0.2,1.7,32.0,45.0,0,6212.4,1,0
754700,3366.8,32.9,22.8,45.5,3,9.2,0.15,0.15,-3.0,31.4,40.9,0,4340.0,0,0
754800,8514.2,69.3,73.8,145.0,5,10.2,0.33,0.25,3.7,32.3,49.3,1,8254.7,2,0
754900,5673.0,25.9,32.2,76.6,3,17.2,0.07,0.3,0.0,31.9,45.3,0,5988.8,1,0
755000,5355.0,66.3,61.5,72.3,3,18.7,0.27,0.3,2.4,32.3,48.7,0,8046.2,2,0
755100,3392.6,19.7,33.4,37.3,2,5.0,-0.01,0.11,2.9,31.5,40.5,0,4731.7,0,0
755200,6269.8,52.8,40.3,84.6,3,10.9,0.33,0.2,-2.4,32.0,44.3,1,5975.3,1,0
755300,6092.4,35.4,39.5,97.5,4,18.3,0.18,0.29,2.7,32.1,44.5,0,6195.2,1,0
755400,5374.0,25.1,19.9,99.4,5,4.6,0.16,0.1,-3.1,31.7,44.3,0,5700.7,1,0
755500,2886.3,25.8,27.8,31.7,2,10.0,0.09,0.2,-2.9,31.3,41.5,0,4401.5,0,0
755600,3578.8,38.3,53.5,48.3,3,2.1,0.23,0.03,5.4,31.8,41.1,0,5085.2,0,0
755700,4803.9,33.8,39.4,52.8,2,6.8,0.16,0.08,3.3,32.0,44.5,0,6220.9,1,0
755800,3566.4,38.3,43.9,57.1,4,15.7,0.19,0.28,5.7,32.0,45.0,0,6382.5,1,0
755900,6248.2,76.0,62.3,131.2,6,23.5,0.39,0.37,-0.4,32.3,48.8,0,7928.9,2,0
756000,6336.1,53.3,51.7,101.4,4,4.8,0.25,0.09,0.8,32.4,45.2,1,6254.1,1,0
756100,5174.5,35.2,39.8,82.8,4,11.5,0.16,0.21,1.8,32.1,45.3,0,6159.6,1,0
756200,4768.5,39.7,39.3,76.3,4,7.9,0.14,0.17,0.5,31.6,41.5,1,4692.4,0,0
756300,4606.4,49.0,40.9,39.2,1,6.6,0.25,0.1,-1.4,31.7,44.4,0,6029.9,1,0
756400,5257.3,60.9,59.1,84.1,4,1.9,0.29,0.02,-1.7,32.2,44.2,0,6230.6,1,0
756500,7172.9,68.3,60.6,114.8,4,20.6,0.31,0.34,1.0,32.2,49.4,0,7974.2,2,0
